book,lex,sp,vs,vt,ctyp,cnode,ptyp,gloss,speaker,ttype,clausespeaker,clausettype
Esther7:5,אמר,verb,qal,wayq,,,VP,say,author,description,,
Esther7:5,ה,art,,,,,NP,the,author,description,,
Esther7:5,מלך,subs,,,,,,king,author,description,,
Esther7:5,אחשׁורושׁ,nmpr,,,,,,Ahasuerus,author,description,,
Esther7:5,ו,conj,,,Way0,505770,CP,and,author,description,author,description
Esther7:5,אמר,verb,qal,wayq,,,VP,say,author,description,,
Esther7:5,ל,prep,,,,,PP,to,author,description,,
Esther7:5,אסתר,nmpr,,,,,,Esther,author,description,,
Esther7:5,ה,art,,,,,,the,author,description,,
Esther7:5,מלכה,subs,,,,,,queen,author,description,,
Esther7:6,ו,conj,,,WayX,505775,CP,and,author,description,author,description
Esther7:6,אמר,verb,qal,wayq,,,VP,say,author,description,,
Esther7:6,אסתר,nmpr,,,,,PrNP,Esther,author,description,,
Esther7:6,ו,conj,,,WXQt,505778,CP,and,author,description,author,description
Esther7:6,המן,nmpr,,,,,PrNP,Haman,author,description,,
Esther7:6,בעת,verb,nif,perf,,,VP,terrify,author,description,,
Esther7:6,מן,prep,,,,,PP,from,author,description,,
Esther7:6,ל,prep,,,,,,to,author,description,,
Esther7:6,פנה,subs,,,,,,face,author,description,,
Esther7:6,ה,art,,,,,,the,author,description,,
Esther7:6,מלך,subs,,,,,,king,author,description,,
Esther7:6,ו,conj,,,,,,and,author,description,,
Esther7:6,ה,art,,,,,,the,author,description,,
Esther7:6,מלכה,subs,,,,,,queen,author,description,,
Esther7:7,ו,conj,,,WXQt,505779,CP,and,author,description,author,description
Esther7:7,ה,art,,,,,NP,the,author,description,,
Esther7:7,מלך,subs,,,,,,king,author,description,,
Esther7:7,קום,verb,qal,perf,,,VP,arise,author,description,,
Esther7:7,ב,prep,,,,,PP,in,author,description,,
Esther7:7,חמה,subs,,,,,,heat,author,description,,
Esther7:7,מן,prep,,,,,PP,from,author,description,,
Esther7:7,משׁתה,subs,,,,,,drinking,author,description,,
Esther7:7,ה,art,,,,,,the,author,description,,
Esther7:7,יין,subs,,,,,,wine,author,description,,
Esther7:7,אל,prep,,,,,PP,to,author,description,,
Esther7:7,גנה,subs,,,,,,garden,author,description,,
Esther7:7,ה,art,,,,,,the,author,description,,
Esther7:7,ביתן,subs,,,,,,palace,author,description,,
Esther7:7,ו,conj,,,WXQt,505780,CP,and,author,description,author,description
Esther7:7,המן,nmpr,,,,,PrNP,Haman,author,description,,
Esther7:7,עמד,verb,qal,perf,,,VP,stand,author,description,,
Esther7:7,ל,prep,,,InfC,505781,VP,to,author,description,author,description
Esther7:7,בקשׁ,verb,piel,infc,,,,seek,author,description,,
Esther7:7,על,prep,,,,,PP,upon,author,description,,
Esther7:7,נפשׁ,subs,,,,,,soul,author,description,,
Esther7:7,מן,prep,,,,,PP,from,author,description,,
Esther7:7,אסתר,nmpr,,,,,,Esther,author,description,,
Esther7:7,ה,art,,,,,,the,author,description,,
Esther7:7,מלכה,subs,,,,,,queen,author,description,,
Esther7:7,כי,conj,,,xQt0,505782,CP,that,author,description,author,description
Esther7:7,ראה,verb,qal,perf,,,VP,see,author,description,,
Esther7:7,כי,conj,,,xQtX,505783,CP,that,author,description,author,description
Esther7:7,כלה,verb,qal,perf,,,VP,be complete,author,description,,
Esther7:7,אל,prep,,,,,PP,to,author,description,,
Esther7:7,ה,art,,,,,NP,the,author,description,,
Esther7:7,רעה,subs,,,,,,evil,author,description,,
Esther7:7,מן,prep,,,,,PP,from,author,description,,
Esther7:7,את,prep,,,,,,together with,author,description,,
Esther7:7,ה,art,,,,,,the,author,description,,
Esther7:7,מלך,subs,,,,,,king,author,description,,
Esther7:8,ו,conj,,,WXQt,505784,CP,and,author,description,author,description
Esther7:8,ה,art,,,,,NP,the,author,description,,
Esther7:8,מלך,subs,,,,,,king,author,description,,
Esther7:8,שׁוב,verb,qal,perf,,,VP,return,author,description,,
Esther7:8,מן,prep,,,,,PP,from,author,description,,
Esther7:8,גנה,subs,,,,,,garden,author,description,,
Esther7:8,ה,art,,,,,,the,author,description,,
Esther7:8,ביתן,subs,,,,,,palace,author,description,,
Esther7:8,אל,prep,,,,,PP,to,author,description,,
Esther7:8,בית,subs,,,,,,house,author,description,,
Esther7:8,משׁתה,subs,,,,,,drinking,author,description,,
Esther7:8,ה,art,,,,,,the,author,description,,
Esther7:8,יין,subs,,,,,,wine,author,description,,
Esther7:8,ו,conj,,,Ptcp,505785,CP,and,author,description,author,description
Esther7:8,המן,nmpr,,,,,PrNP,Haman,author,description,,
Esther7:8,נפל,verb,qal,ptca,,,VP,fall,author,description,,
Esther7:8,על,prep,,,,,PP,upon,author,description,,
Esther7:8,ה,art,,,,,,the,author,description,,
Esther7:8,מטה,subs,,,,,,couch,author,description,,
Esther7:8,אשׁר,conj,,,NmCl,505786,CP,<relative>,author,description,author,description
Esther7:8,אסתר,nmpr,,,,,PrNP,Esther,author,description,,
Esther7:8,על,prep,,,,,PP,upon,author,description,,
Esther7:8,ו,conj,,,WayX,505787,CP,and,author,description,author,description
Esther7:8,אמר,verb,qal,wayq,,,VP,say,author,description,,
Esther7:8,ה,art,,,,,NP,the,author,description,,
Esther7:8,מלך,subs,,,,,,king,author,description,,
Esther7:8,ה,art,,,XQtl,505789,NP,the,author,description,author,description
Esther7:8,דבר,subs,,,,,,word,author,description,,
Esther7:8,יצא,verb,qal,perf,,,VP,go out,author,description,,
Esther7:8,מן,prep,,,,,PP,from,author,description,,
Esther7:8,פה,subs,,,,,,mouth,author,description,,
Esther7:8,ה,art,,,,,,the,author,description,,
Esther7:8,מלך,subs,,,,,,king,author,description,,
Esther7:8,ו,conj,,,WxQ0,505790,CP,and,author,description,author,description
Esther7:8,פנה,subs,,,,,NP,face,author,description,,
Esther7:8,המן,nmpr,,,,,,Haman,author,description,,
Esther7:8,חפה,verb,qal,perf,,,VP,cover,author,description,,
Esther7:9,ו,conj,,,WayX,505791,CP,and,author,description,author,description
Esther7:9,אמר,verb,qal,wayq,,,VP,say,author,description,,
Esther7:9,חרבונה,nmpr,,,,,PrNP,Harbona,author,description,,
Esther7:9,אחד,subs,,,,,,one,author,description,,
Esther7:9,מן,prep,,,,,,from,author,description,,
Esther7:9,ה,art,,,,,,the,author,description,,
Esther7:9,סריס,subs,,,,,,official,author,description,,
Esther7:9,ל,prep,,,,,,to,author,description,,
Esther7:9,פנה,subs,,,,,,face,author,description,,
Esther7:9,ה,art,,,,,,the,author,description,,
Esther7:9,מלך,subs,,,,,,king,author,description,,
Esther7:9,ו,conj,,,WayX,505796,CP,and,author,description,author,description
Esther7:9,אמר,verb,qal,wayq,,,VP,say,author,description,,
Esther7:9,ה,art,,,,,NP,the,author,description,,
Esther7:9,מלך,subs,,,,,,king,author,description,,
Esther7:10,ו,conj,,,Way0,505798,CP,and,author,description,author,description
Esther7:10,תלה,verb,qal,wayq,,,VP,hang,author,description,,
Esther7:10,את,prep,,,,,PP,<object marker>,author,description,,
Esther7:10,המן,nmpr,,,,,,Haman,author,description,,
Esther7:10,על,prep,,,,,PP,upon,author,description,,
Esther7:10,ה,art,,,,,,the,author,description,,
Esther7:10,עץ,subs,,,,,,tree,author,description,,
Esther7:10,אשׁר,conj,,,xQt0,505799,CP,<relative>,author,description,author,description
Esther7:10,כון,verb,hif,perf,,,VP,be firm,author,description,,
Esther7:10,ל,prep,,,,,PP,to,author,description,,
Esther7:10,מרדכי,nmpr,,,,,,Mordecai,author,description,,
Esther7:10,ו,conj,,,WXQt,505800,CP,and,author,description,author,description
Esther7:10,חמה,subs,,,,,NP,heat,author,description,,
Esther7:10,ה,art,,,,,,the,author,description,,
Esther7:10,מלך,subs,,,,,,king,author,description,,
Esther7:10,שׁכך,verb,qal,perf,,,VP,go down,author,description,,
Esther8:1,ב,prep,,,xQtX,505801,PP,in,author,description,author,description
Esther8:1,ה,art,,,,,,the,author,description,,
Esther8:1,יום,subs,,,,,,day,author,description,,
Esther8:1,ה,art,,,,,,the,author,description,,
Esther8:1,הוא,prps,,,,,,he,author,description,,
Esther8:1,נתן,verb,qal,perf,,,VP,give,author,description,,
Esther8:1,ה,art,,,,,NP,the,author,description,,
Esther8:1,מלך,subs,,,,,,king,author,description,,
Esther8:1,אחשׁורושׁ,nmpr,,,,,,Ahasuerus,author,description,,
Esther8:1,ל,prep,,,,,PP,to,author,description,,
Esther8:1,אסתר,nmpr,,,,,,Esther,author,description,,
Esther8:1,ה,art,,,,,,the,author,description,,
Esther8:1,מלכה,subs,,,,,,queen,author,description,,
Esther8:1,את,prep,,,,,PP,<object marker>,author,description,,
Esther8:1,בית,subs,,,,,,house,author,description,,
Esther8:1,המן,nmpr,,,,,,Haman,author,description,,
Esther8:1,צרר,verb,qal,ptca,,,,be hostile,author,description,,
Esther8:1,ה,art,,,,,,the,author,description,,
Esther8:1,יהודי,adjv,,,,,,Jewish,author,description,,
Esther8:1,ו,conj,,,WXQt,505802,CP,and,author,description,author,description
Esther8:1,מרדכי,nmpr,,,,,PrNP,Mordecai,author,description,,
Esther8:1,בוא,verb,qal,perf,,,VP,come,author,description,,
Esther8:1,ל,prep,,,,,PP,to,author,description,,
Esther8:1,פנה,subs,,,,,,face,author,description,,
Esther8:1,ה,art,,,,,,the,author,description,,
Esther8:1,מלך,subs,,,,,,king,author,description,,
Esther8:1,כי,conj,,,xQtX,505803,CP,that,author,description,author,description
Esther8:1,נגד,verb,hif,perf,,,VP,report,author,description,,
Esther8:1,אסתר,nmpr,,,,,PrNP,Esther,author,description,,
Esther8:1,מה,prin,,,NmCl,505804,IPrP,what,author,description,author,description
Esther8:1,הוא,prps,,,,,PPrP,he,author,description,,
Esther8:1,ל,prep,,,,,PP,to,author,description,,
Esther8:2,ו,conj,,,WayX,505805,CP,and,author,description,author,description
Esther8:2,סור,verb,hif,wayq,,,VP,turn aside,author,description,,
Esther8:2,ה,art,,,,,NP,the,author,description,,
Esther8:2,מלך,subs,,,,,,king,author,description,,
Esther8:2,את,prep,,,,,PP,<object marker>,author,description,,
Esther8:2,טבעת,subs,,,,,,sealing ring,author,description,,
Esther8:2,אשׁר,conj,,,xQt0,505806,CP,<relative>,author,description,author,description
Esther8:2,עבר,verb,hif,perf,,,VP,pass,author,description,,
Esther8:2,מן,prep,,,,,PP,from,author,description,,
Esther8:2,המן,nmpr,,,,,,Haman,author,description,,
Esther8:2,ו,conj,,,Way0,505807,CP,and,author,description,author,description
Esther8:2,נתן,verb,qal,wayq,,,VP,give,author,description,,
Esther8:2,ל,prep,,,,,PP,to,author,description,,
Esther8:2,מרדכי,nmpr,,,,,,Mordecai,author,description,,
Esther8:2,ו,conj,,,WayX,505808,CP,and,author,description,author,description
Esther8:2,שׂים,verb,qal,wayq,,,VP,put,author,description,,
Esther8:2,אסתר,nmpr,,,,,PrNP,Esther,author,description,,
Esther8:2,את,prep,,,,,PP,<object marker>,author,description,,
Esther8:2,מרדכי,nmpr,,,,,,Mordecai,author,description,,
Esther8:2,על,prep,,,,,PP,upon,author,description,,
Esther8:2,בית,subs,,,,,,house,author,description,,
Esther8:2,המן,nmpr,,,,,,Haman,author,description,,
Esther8:3,ו,conj,,,WayX,505809,CP,and,author,description,author,description
Esther8:3,יסף,verb,hif,wayq,,,VP,add,author,description,,
Esther8:3,אסתר,nmpr,,,,,PrNP,Esther,author,description,,
Esther8:3,ו,conj,,,Way0,505810,CP,and,author,description,author,description
Esther8:3,דבר,verb,piel,wayq,,,VP,speak,author,description,,
Esther8:3,ל,prep,,,,,PP,to,author,description,,
Esther8:3,פנה,subs,,,,,,face,author,description,,
Esther8:3,ה,art,,,,,,the,author,description,,
Esther8:3,מלך,subs,,,,,,king,author,description,,
Esther8:3,ו,conj,,,Way0,505811,CP,and,author,description,author,description
Esther8:3,נפל,verb,qal,wayq,,,VP,fall,author,description,,
Esther8:3,ל,prep,,,,,PP,to,author,description,,
Esther8:3,פנה,subs,,,,,,face,author,description,,
Esther8:3,רגל,subs,,,,,,foot,author,description,,
Esther8:3,ו,conj,,,Way0,505812,CP,and,author,description,author,description
Esther8:3,בכה,verb,qal,wayq,,,VP,weep,author,description,,
Esther8:3,ו,conj,,,Way0,505813,CP,and,author,description,author,description
Esther8:3,חנן,verb,hit,wayq,,,VP,favour,author,description,,
Esther8:3,ל,prep,,,,,PP,to,author,description,,
Esther8:3,ל,prep,,,InfC,505814,VP,to,author,description,author,description
Esther8:3,עבר,verb,hif,infc,,,,pass,author,description,,
Esther8:3,את,prep,,,,,PP,<object marker>,author,description,,
Esther8:3,רעה,subs,,,,,,evil,author,description,,
Esther8:3,המן,nmpr,,,,,,Haman,author,description,,
Esther8:3,ה,art,,,,,,the,author,description,,
Esther8:3,אגגי,adjv,,,,,,Agagite,author,description,,
Esther8:3,ו,conj,,,,,,and,author,description,,
Esther8:3,את,prep,,,,,,<object marker>,author,description,,
Esther8:3,מחשׁבת,subs,,,,,,plan,author,description,,
Esther8:3,אשׁר,conj,,,xQt0,505815,CP,<relative>,author,description,author,description
Esther8:3,חשׁב,verb,qal,perf,,,VP,account,author,description,,
Esther8:3,על,prep,,,,,PP,upon,author,description,,
Esther8:3,ה,art,,,,,,the,author,description,,
Esther8:3,יהודי,adjv,,,,,,Jewish,author,description,,
Esther8:4,ו,conj,,,WayX,505816,CP,and,author,description,author,description
Esther8:4,ישׁט,verb,hif,wayq,,,VP,hold,author,description,,
Esther8:4,ה,art,,,,,NP,the,author,description,,
Esther8:4,מלך,subs,,,,,,king,author,description,,
Esther8:4,ל,prep,,,,,PP,to,author,description,,
Esther8:4,אסתר,nmpr,,,,,,Esther,author,description,,
Esther8:4,את,prep,,,,,PP,<object marker>,author,description,,
Esther8:4,שׁרביט,subs,,,,,,staff,author,description,,
Esther8:4,ה,art,,,,,,the,author,description,,
Esther8:4,זהב,subs,,,,,,gold,author,description,,
Esther8:4,ו,conj,,,WayX,505817,CP,and,author,description,author,description
Esther8:4,קום,verb,qal,wayq,,,VP,arise,author,description,,
Esther8:4,אסתר,nmpr,,,,,PrNP,Esther,author,description,,
Esther8:4,ו,conj,,,Way0,505818,CP,and,author,description,author,description
Esther8:4,עמד,verb,qal,wayq,,,VP,stand,author,description,,
Esther8:4,ל,prep,,,,,PP,to,author,description,,
Esther8:4,פנה,subs,,,,,,face,author,description,,
Esther8:4,ה,art,,,,,,the,author,description,,
Esther8:4,מלך,subs,,,,,,king,author,description,,
Esther8:5,ו,conj,,,Way0,505819,CP,and,author,description,author,description
Esther8:5,אמר,verb,qal,wayq,,,VP,say,author,description,,
Esther8:7,ו,conj,,,WayX,505834,CP,and,author,description,author,description
Esther8:7,אמר,verb,qal,wayq,,,VP,say,author,description,,
Esther8:7,ה,art,,,,,NP,the,author,description,,
Esther8:7,מלך,subs,,,,,,king,author,description,,
Esther8:7,אחשׁורושׁ,nmpr,,,,,,Ahasuerus,author,description,,
Esther8:7,ל,prep,,,,,PP,to,author,description,,
Esther8:7,אסתר,nmpr,,,,,,Esther,author,description,,
Esther8:7,ה,art,,,,,,the,author,description,,
Esther8:7,מלכה,subs,,,,,,queen,author,description,,
Esther8:7,ו,conj,,,,,,and,author,description,,
Esther8:7,ל,prep,,,,,,to,author,description,,
Esther8:7,מרדכי,nmpr,,,,,,Mordecai,author,description,,
Esther8:7,ה,art,,,,,,the,author,description,,
Esther8:7,יהודי,adjv,,,,,,Jewish,author,description,,
Esther8:9,ו,conj,,,WayX,505844,CP,and,author,description,author,description
Esther8:9,קרא,verb,nif,wayq,,,VP,call,author,description,,
Esther8:9,ספר,subs,,,,,NP,scribe,author,description,,
Esther8:9,ה,art,,,,,,the,author,description,,
Esther8:9,מלך,subs,,,,,,king,author,description,,
Esther8:9,ב,prep,,,,,PP,in,author,description,,
Esther8:9,ה,art,,,,,,the,author,description,,
Esther8:9,עת,subs,,,,,,time,author,description,,
Esther8:9,ה,art,,,,,,the,author,description,,
Esther8:9,היא,prps,,,,,,she,author,description,,
Esther8:9,ב,prep,,,,,PP,in,author,description,,
Esther8:9,ה,art,,,,,,the,author,description,,
Esther8:9,חדשׁ,subs,,,,,,month,author,description,,
Esther8:9,ה,art,,,,,,the,author,description,,
Esther8:9,שׁלישׁי,adjv,,,,,,third,author,description,,
Esther8:9,ב,prep,,,,,PP,in,author,description,,
Esther8:9,שׁלשׁ,subs,,,,,,three,author,description,,
Esther8:9,ו,conj,,,,,,and,author,description,,
Esther8:9,עשׂרים,subs,,,,,,twenty,author,description,,
Esther8:9,ב,prep,,,,,,in,author,description,,
Esther8:9,הוא,prps,,,NmCl,505845,PPrP,he,author,description,author,description
Esther8:9,חדשׁ,subs,,,,,NP,month,author,description,,
Esther8:9,סיון,nmpr,,,,,,Siwan,author,description,,
Esther8:9,ו,conj,,,Way0,505846,CP,and,author,description,author,description
Esther8:9,כתב,verb,nif,wayq,,,VP,write,author,description,,
Esther8:9,כ,prep,,,,,PP,as,author,description,,
Esther8:9,כל,subs,,,,,,whole,author,description,,
Esther8:9,אשׁר,conj,,,xQtX,505847,CP,<relative>,author,description,author,description
Esther8:9,צוה,verb,piel,perf,,,VP,command,author,description,,
Esther8:9,מרדכי,nmpr,,,,,PrNP,Mordecai,author,description,,
Esther8:9,אל,prep,,,Way0,505846,PP,to,author,description,author,description
Esther8:9,ה,art,,,,,,the,author,description,,
Esther8:9,יהודי,adjv,,,,,,Jewish,author,description,,
Esther8:9,ו,conj,,,,,,and,author,description,,
Esther8:9,אל,prep,,,,,,to,author,description,,
Esther8:9,ה,art,,,,,,the,author,description,,
Esther8:9,אחשׁדרפן,subs,,,,,,satrap,author,description,,
Esther8:9,ו,conj,,,,,,and,author,description,,
Esther8:9,ה,art,,,,,,the,author,description,,
Esther8:9,פחה,subs,,,,,,governor,author,description,,
Esther8:9,ו,conj,,,,,,and,author,description,,
Esther8:9,שׂר,subs,,,,,,chief,author,description,,
Esther8:9,ה,art,,,,,,the,author,description,,
Esther8:9,מדינה,subs,,,,,,district,author,description,,
Esther8:9,אשׁר,conj,,,NmCl,505848,CP,<relative>,author,description,author,description
